smiles,score_QED,source_smiles,valid,pains_ok,SA_Score
COc1cccc(C(=O)N2C[C@@H](C)NC[C@@H]2C)c1OC,0.910683104797241,COc1cccc(C(=O)N2C[C@H](C)OC[C@@H]2C)c1OC,True,True,2.9892476026256567
COc1cccc(C(=O)N2C[C@@H](C)NC[C@H]2C)c1OC,0.910683104797241,COc1cccc(C(=O)N2C[C@H](C)OC[C@@H]2C)c1OC,True,True,2.9892476026256567
COc1cccc(C(=O)N2C[C@@H](C)NC[C@@H]2C)c1OC,0.910683104797241,COc1cccc(C(=O)N2C[C@H](C)OC[C@@H]2C)c1OC,True,True,2.9892476026256567
CC(C)[C@H](N[C@H]1CCOc2ccccc21)c1nc(C2CC2)no1,0.9104958725019228,CC(C)[C@@H]([NH2+][C@H]1CCOc2ccccc21)c1nc(C2CC2)no1,True,True,3.3538985732150435
Cc1cc(C)cc(-c2ccnc(NCCN3CCOCC3=O)n2)c1,0.9104839057145464,Cc1ccc(-c2nc(NCCN3CCOC3=O)ncc2-c2ccoc2)cc1,True,True,2.4754401618495496
CCN[C@@H](Cc1nc2ccccc2o1)C1CCOCC1,0.910454337399472,Cl[C@@H](Cc1nc2ccccc2o1)C1CCOCC1,True,True,2.8893179536641203
CCc1ccc(S(=O)(=S)NC2CCCC2)cc1,0.9104423276544474,CCc1ccc(S(=O)(=O)N=C2S/C(=C/N(C)C)C(=O)N2CC)cc1,True,True,2.7788494604522214
O=C1CC[C@@]2(CCCN(C(=O)C3(c4ccccc4)CC3)C2)CN1,0.9102791545438602,CN1CCN(C(=O)C2(c3ccccc3)CC2)C[C@]12CCNC(=O)CC2,True,True,3.4958836770503137
Cc1cccn1C1CCN(C(=O)N[C@@H](C)C2(C)CC2)CC1,0.9102374052926409,C[C@@H]([NH+]1CCC(n2cccc2C(=O)[O-])CC1)C1(C)CC1,True,True,3.24890212901731
Cc1cccn1C1CCN(C(=O)N[C@H](C)C2(C)CC2)CC1,0.9102374052926409,C[C@@H]([NH+]1CCC(n2cccc2C(=O)[O-])CC1)C1(C)CC1,True,True,3.24890212901731
Cc1cccn1C1CCN(C(=O)N[C@@H](C)C2(C)CC2)CC1,0.9102374052926409,C[C@@H]([NH+]1CCC(n2cccc2C(=O)[O-])CC1)C1(C)CC1,True,True,3.24890212901731
C[C@@H]1CC(Cn2nccc2NC(=O)c2ccc3c(c2)OCO3)C[C@@H](C)O1,0.9101735315541248,COC[C@@H](C)[NH+]1CCC(n2nccc2NC(=O)c2ccc3c(c2)OCO3)CC1,True,True,3.3263875344601175
C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2cccnc12,0.9100541025133188,C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2ncccc12,True,True,3.0301424463194033
C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2cccnc12,0.9100541025133188,C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2ncccc12,True,True,3.0301424463194033
C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2cccnc12,0.9100541025133188,C[C@@H]1C[C@@H]1NC(=O)Nc1ccc(OC(F)F)c2ncccc12,True,True,3.0301424463194033
NC(=O)N[C@H](c1nnc(C2CC2)s1)c1ccc(F)cc1F,0.9098884982520612,Cc1ccc(NC(=O)c2nnc([C@H]3CCCN(C(=O)Nc4ccc(F)cc4F)C3)s2)cc1,True,True,3.0991058425451623
c1ccc(CCNc2ncnc3c2CCCC3)cc1,0.909846230377492,c1ccc2c(c1)ccn2CCNc1ncnc2c1CC[NH2+]CC2,True,True,2.035452992107512
CO[C@@H]1CC[C@@]2(CCCN(c3cccc(F)c3)C2)[C@H](O)C1,0.9096973728224254,C[C@@H]1C[C@]2(CC[NH2+]C[C@@H]2c2cccc(F)c2)CCO1,True,True,3.943425910113323
CCC1(CC)CN(c2ccc(C(F)(F)F)cc2CO)C1,0.9095846480098038,CCC1(CC)CCN(c2ccc(C(F)(F)F)cc2C[NH3+])C1,True,True,2.591449902793469
C[C@H](CNC(=O)C1CCC(=O)CC1)Oc1ccc(Cl)cc1,0.9094464878606972,C[C@@H](CNC(=O)C1CC[NH+](C)CC1)Oc1ccc(Cl)cc1,True,True,2.583748516644878
C[C@@H](CNC(=O)C1CCC(=O)CC1)Oc1ccc(Cl)cc1,0.9094464878606972,C[C@@H](CNC(=O)C1CC[NH+](C)CC1)Oc1ccc(Cl)cc1,True,True,2.583748516644878
C[C@@H](CNC(=O)C1CCC(=O)CC1)Oc1ccc(Cl)cc1,0.9094464878606972,C[C@@H](CNC(=O)C1CC[NH+](C)CC1)Oc1ccc(Cl)cc1,True,True,2.583748516644878
Cc1nc2sccn2c1CN1CCC[C@H](C(=O)NC2CCCCC2)C1,0.909418366348667,Cc1nc2sccn2c1CN1CC[NH+](C2CCCC2)[C@@H](CCO)C1,True,True,2.9128535694774556
Cc1cc(C)n([C@H](C)C(=O)N[C@@H](C)CC(C)(C)C)n1,0.9093720183303786,Cc1cc(C)n([C@@H](C)C(=O)N[C@@H](C)C(C)(C)C[NH+](C)C)n1,True,True,3.201083082712495
Cc1cc(C)n([C@@H](C)C(=O)N[C@@H](C)CC(C)(C)C)n1,0.9093720183303786,Cc1cc(C)n([C@@H](C)C(=O)N[C@@H](C)C(C)(C)C[NH+](C)C)n1,True,True,3.201083082712495
Cc1cc(C)n([C@H](C)C(=O)N[C@@H](C)CC(C)(C)C)n1,0.9093720183303786,Cc1cc(C)n([C@@H](C)C(=O)N[C@@H](C)C(C)(C)C[NH+](C)C)n1,True,True,3.201083082712495
C[C@@H](NC(=O)CCc1cc(F)ccc1F)[C@@H]1COc2ccccc21,0.9093710711190528,C[C@H](NC(=O)CCCc1cc(F)ccc1F)[C@@H]1COc2ccccc21,True,True,3.0673328218371516
C[C@@H](NC(=O)CCc1cc(F)ccc1F)[C@H]1COc2ccccc21,0.9093710711190528,C[C@H](NC(=O)CCCc1cc(F)ccc1F)[C@@H]1COc2ccccc21,True,True,3.0673328218371516
C[C@@H](NC(=O)CCc1cc(F)ccc1F)[C@@H]1COc2ccccc21,0.9093710711190528,C[C@H](NC(=O)CCCc1cc(F)ccc1F)[C@@H]1COc2ccccc21,True,True,3.0673328218371516
Cc1occc1C(=O)N1[C@H](C(=O)O)C[C@H]2CCCCC[C@@H]21,0.9091942005106184,Cc1occc1C(=O)N1[C@@H](C(=O)[O-])C[C@@H]2CCCC[C@H]21,True,True,3.327551457186142
Cc1occc1C(=O)N1[C@@H]2CCCC[C@@H]2CC[C@H]1C(=O)O,0.9091942005106184,Cc1occc1C(=O)N1[C@@H](C(=O)[O-])C[C@@H]2CCCC[C@H]21,True,True,3.337105303339987
CC(C)(C)c1cc(C(=O)N2CCC[C@@H](c3ccc(F)cc3)C2)[nH]n1,0.9091558611440884,CC(C)(C)c1cc(C(=O)N2CCC[C@H](C(=O)c3ccc(F)cc3)C2)[nH]n1,True,True,2.83246905516196
CC(C)(C)c1cc(C(=O)N2CCC[C@@H](c3ccc(F)cc3)C2)[nH]n1,0.9091558611440884,CC(C)(C)c1cc(C(=O)N2CCC[C@H](C(=O)c3ccc(F)cc3)C2)[nH]n1,True,True,2.83246905516196
CC(C)(C)c1cc(C(=O)N2CCC[C@@H](c3ccc(F)cc3)C2)[nH]n1,0.9091558611440884,CC(C)(C)c1cc(C(=O)N2CCC[C@H](C(=O)c3ccc(F)cc3)C2)[nH]n1,True,True,2.83246905516196
CCc1nc([S@@](=O)Cc2c(C)cc(C)c(C(=O)O)c2C)no1,0.9090327356973238,CCc1n[n-]c([S@@](=O)Cc2c(C)cc(C)c(C(C)=O)c2C)n1,True,True,3.6292126080278884
CCc1ccc(N[C@@H]2CCCc3cccnc32)nc1,0.908968210562151,CC(C)[C@@H](C)[NH2+][C@H]1CCCc2cccnc21,True,True,2.7866981682900303
Cc1ncn(C)c1C(=O)N1CC[C@H](C)[C@@H](CNC(=O)C2=CCCC2)C1,0.9089452222863482,C[C@@H]1CCCC[NH+]1C[C@@H]1CC[NH2+]C1,True,True,3.67523275370057
Cc1nc([C@@H]2CCCN(C(=O)Cc3ccc(C)c(O)c3)C2)n[nH]1,0.9084609382374425,Cc1ccc(CC(=O)N2CCC[C@H](c3n[nH]c(=S)n3C)C2)cc1O,True,True,2.9236056841298783
Cc1nc([C@@H]2CCCN(C(=O)Cc3ccc(C)c(O)c3)C2)n[nH]1,0.9084609382374425,Cc1ccc(CC(=O)N2CCC[C@H](c3n[nH]c(=S)n3C)C2)cc1O,True,True,2.9236056841298783
Cc1nc([C@@H]2CCCN(C(=O)Cc3ccc(C)c(O)c3)C2)n[nH]1,0.9084609382374425,Cc1ccc(CC(=O)N2CCC[C@H](c3n[nH]c(=S)n3C)C2)cc1O,True,True,2.9236056841298783
Cc1ccccc1CN(C)C(=O)Nc1cccc(C(=O)N2CCCC2)c1,0.9083036042890544,CCN(CC)C(=O)c1cccc(NC(=O)N(C)Cc2ccccc2C)c1,True,True,1.9005598428940136
Cc1cc([C@@H]2CCCN2C[C@H](O)Cc2ccc3c(c2)OCO3)on1,0.9081473423919522,Cc1cc([C@H]2CCCCC[NH+]2C[C@@H](C)Cc2ccc3c(c2)OCO3)on1,True,True,3.274522013821638
Cc1cc(C(=O)NCCC(=O)N2C[C@H](C)Oc3ccccc32)nc(C)n1,0.908064336698984,Cc1cc(C(=O)NCC[NH+]2Cc3ccccc3O[C@@H](c3ccccc3)C2)nc(C)n1,True,True,2.877150895472587
Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,0.908012877576998,Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,True,True,2.104379599305295
Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,0.908012877576998,Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,True,True,2.104379599305295
C[C@]1(Cc2nnc(-c3ccccc3C(F)(F)F)o2)CCCC[C@H]1O,0.9078453777753558,O=[N+]([O-])c1cccc(-c2ccc(C[NH+]3CCCC[C@H]3c3ncon3)s2)c1,True,True,3.470357526368794
Cc1cc(F)c(C(N)=O)cc1NC(=O)c1cccc(CC#N)c1,0.907804061795598,N#CCc1cccc(C(=O)Nc2cc(C(N)=O)c(F)cc2F)c1,True,True,2.1314408718749327
Cc1cc(F)c(C(N)=O)cc1NC(=O)c1cccc(CC#N)c1,0.907804061795598,N#CCc1cccc(C(=O)Nc2cc(C(N)=O)c(F)cc2F)c1,True,True,2.1314408718749327
Cc1cc(F)c(C(N)=O)cc1NC(=O)c1cccc(CC#N)c1,0.907804061795598,N#CCc1cccc(C(=O)Nc2cc(C(N)=O)c(F)cc2F)c1,True,True,2.1314408718749327
Cc1cccc(N(Cc2ccccc2F)C(=O)CNC(=O)N(C)C)c1,0.9074407840930429,Cc1ccc(C(=O)/C(C#N)=C/c2ccccc2OCC(=O)[O-])cc1F,True,True,2.2065348482167764
CCn1nc(N2CCC[C@H](C(=O)Nc3ccc(F)cc3F)C2)ccc1=O,0.9069913568183778,Cc1ccc(-n2nc(N3CCC[C@H](C(=O)Nc4ccc(F)cc4F)C3)ccc2=O)cc1Cl,True,True,2.6880238143345476
N#Cc1ccc(Nc2ccc(OC3CCCCC3)cc2)nc1,0.9068394147978586,N#Cc1ccc(Nc2ccc(OCC3CCOCC3)cc2)nc1,True,True,2.1074338897311353
COCCN(C)C(=O)Nc1cnn(-c2ccccc2)c1,0.9066383658541468,COCCN(C)C(=O)Nc1cnn(Cc2ccccc2)c1,True,True,2.096366807537187
CN(C)C(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,0.9063897421525724,CNC(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,True,True,2.355668468325682
CN(C)C(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,0.9063897421525724,CNC(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,True,True,2.355668468325682
CN(C)C(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,0.9063897421525724,CNC(=O)c1ccc(NCc2ccccc2OC(F)(F)F)nn1,True,True,2.355668468325682
Cc1cnc(CN2CCC[C@H]2CNC(=O)C2(C)CCCC2)nc1,0.9063149933732328,C[C@@H]1CCCC[NH+]1C[C@@H]1CC[NH2+]C1,True,True,3.132619766970116
COc1ccc(-c2cc([C@@H]3CCCN[C@H]3C3CC3)n(C)n2)cc1OC,0.9059549474850984,COc1ccc(-c2cc([C@H]3C[NH+]4CC[C@@H]3C[C@@H]4CO)n(C)n2)cc1OC,True,True,3.308224761129761
CC(C)c1cnccc1NCC12CCC[C@H]1COCC2,0.905904652983628,CC1(C)CC[C@H]2[NH2+]C3(CCCC3)CO[C@H]21,True,True,3.700359283358716
O=C1C[C@]2(CCCN(C(=O)C3(c4ccccc4)CC3)C2)CN1,0.9056124543774396,CN1CCN(C(=O)C2(c3ccccc3)CC2)C[C@]12CCNC(=O)CC2,True,True,3.5526108177067925
COc1cc(OC)c([C@H]2CNCC[C@H]2C(C)C)cc1OC,0.905478683211174,COc1cc(OC)c([C@@H]2CC[NH2+]C[C@@H]2C(C)C)cc1OC,True,True,3.0846627052164237
COc1cc(OC)c([C@@H]2CCNC[C@@H]2C(C)C)cc1OC,0.905478683211174,COc1cc(OC)c([C@@H]2CC[NH2+]C[C@@H]2C(C)C)cc1OC,True,True,3.1084852516355213
O=C(CCn1cccn1)N1CCC[C@@H](O)[C@H]1C1CCC1,0.9053652225065736,O=C(CCn1cccn1)N1C[C@@H](c2cccc(O)c2)[C@@H]2[C@H]1C1CC[NH+]2CC1,True,True,3.2858828768251396
C[C@@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2ncc[nH]2)C1,0.9053107245957318,C[C@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2[nH]cc[nH+]2)C1,True,True,3.1843963268731823
C[C@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2cc[nH]n2)C1,0.9053107245957318,C[C@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2[nH]cc[nH+]2)C1,True,True,3.4324947462620132
C[C@@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2cc[nH]n2)C1,0.9053107245957318,C[C@H](Oc1cccc(C(C)(C)C)c1)C(=O)N1CCC[C@@H](c2[nH]cc[nH+]2)C1,True,True,3.4324947462620132
Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,0.9052321768228208,Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,True,True,1.979694488918522
Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,0.9052321768228208,Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,True,True,1.979694488918522
Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,0.9052321768228208,Nc1c(Nc2ccccc2)ncnc1N1CCCCCC1,True,True,1.979694488918522
C[C@@H](O)C1CCN(CCOc2ccccc2C(F)(F)F)CC1,0.9052311359915588,C[C@@H](O)[C@H]1CCC[NH+](CCOc2ccccc2C(F)(F)F)C1,True,True,2.633171699228436
C[C@@H](O)C1CCN(CCOc2ccccc2C(F)(F)F)CC1,0.9052311359915588,C[C@@H](O)[C@H]1CCC[NH+](CCOc2ccccc2C(F)(F)F)C1,True,True,2.633171699228436
C[C@@H](O)C1CCN(CCOc2ccccc2C(F)(F)F)CC1,0.9052311359915588,C[C@@H](O)[C@H]1CCC[NH+](CCOc2ccccc2C(F)(F)F)C1,True,True,2.633171699228436
Cc1cc(NC(=O)NC(C)(C)c2ccc(F)cc2)no1,0.9050462580464856,Cc1cc(NC(=O)NC(C)(C)c2ccc(Br)cc2)no1,True,True,2.2432654457410877
Cc1cc(NC(=O)NC(C)(C)c2ccc(F)cc2)no1,0.9050462580464856,Cc1cc(NC(=O)NC(C)(C)c2ccc(Br)cc2)no1,True,True,2.2432654457410877
Cc1cccn2c(=O)c(C(=O)N(C)[C@H](CN)CC(C)C)cnc12,0.9050401291372696,Cc1cccn2c(=O)c(C(=O)N(C)[C@H](c3ccccc3)C(C)C)cnc12,True,True,3.0912175337194956
NC(=O)c1ccc(C(=O)N[C@@H]2CCSc3ccc(F)cc32)s1,0.905010042140879,CC(=O)Nc1ccc(C(=O)N[C@H]2CCSc3ccc(F)cc32)s1,True,True,2.9472849889001598
NC(=O)c1ccc(C(=O)N[C@@H]2CCSc3ccc(F)cc32)s1,0.905010042140879,CC(=O)Nc1ccc(C(=O)N[C@H]2CCSc3ccc(F)cc32)s1,True,True,2.9472849889001598
NC(=O)c1ccc(C(=O)N[C@@H]2CCSc3ccc(F)cc32)s1,0.905010042140879,CC(=O)Nc1ccc(C(=O)N[C@H]2CCSc3ccc(F)cc32)s1,True,True,2.9472849889001598
Cc1nc(C)c(CNC(=O)[C@@H](C)c2cccc(C(F)(F)F)c2)s1,0.9047673825040276,CC[C@@H](C(=O)NCc1sc(C)nc1C)c1cccc(C(F)(F)F)c1,True,True,2.7899698910395934
Cc1nc(C)c(CNC(=O)[C@@H](C)c2cccc(C(F)(F)F)c2)s1,0.9047673825040276,CC[C@@H](C(=O)NCc1sc(C)nc1C)c1cccc(C(F)(F)F)c1,True,True,2.7899698910395934
Cc1nc(C)c(CNC(=O)[C@@H](C)c2cccc(C(F)(F)F)c2)s1,0.9047673825040276,CC[C@@H](C(=O)NCc1sc(C)nc1C)c1cccc(C(F)(F)F)c1,True,True,2.7899698910395934
CC[C@@H]1CC(=O)N(C[C@@H](O)c2ccc(C)c(C)c2)C1,0.9047209691311694,CC[NH2+][C@@H](CN1C[C@H](CC)CC1=O)c1ccc(C)c(C)c1,True,True,3.0392585506511507
CC[C@@H]1CC(=O)N(C[C@H](O)c2ccc(C)c(C)c2)C1,0.9047209691311694,CC[NH2+][C@@H](CN1C[C@H](CC)CC1=O)c1ccc(C)c(C)c1,True,True,3.0392585506511507
CC[C@@H]1CC(=O)N(C[C@H](O)c2ccc(C)c(C)c2)C1,0.9047209691311694,CC[NH2+][C@@H](CN1C[C@H](CC)CC1=O)c1ccc(C)c(C)c1,True,True,3.0392585506511507
C[C@H](CN(C)C(=O)c1cccc(-c2nc[nH]n2)c1)N(C)C,0.9046976629332304,C[C@H]([NH2+]Cc1cccc(-c2nc[nH]n2)c1)c1ccccc1N(C)C,True,True,3.372923083924471
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)cc1F,0.9046271175091106,CCCCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc(OC)c(F)c3)ccc21,True,True,2.1554024067452033
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)cc1F,0.9046271175091106,CCCCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc(OC)c(F)c3)ccc21,True,True,2.1554024067452033
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3C)cc1F,0.9046271175091106,CCCCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc(OC)c(F)c3)ccc21,True,True,2.1554024067452033
C[C@@H]1CN(C(=O)[C@@H]2CCCN2C(=O)Nc2ccccc2)C[C@@H](C)O1,0.904524342668793,C[C@@H]1CN(C(=O)[C@@H]2CCCN2C(=O)Nc2ccccc2)C[C@@H](C)O1,True,True,3.007161796507468
CC(C)n1nc(C(N)=O)c(-c2ccccc2C2CC2)c1N,0.904483395608252,CC(C)c1[nH+]c(-c2ccccc2C2CC2)c(N)n1N,True,True,2.5787003005941127
COc1cccc(-c2csc(N3CCC(NC(C)C)CC3)n2)c1,0.9044707092936592,COc1cccc(-c2csc(N3CC[NH+](CC(=O)Nc4ccccc4C)CC3)n2)c1,True,True,2.216395017729079
CC(C)(C)CNC(=O)NCc1ccc(-n2cncn2)cc1,0.9043797769594056,O=C(NCc1ccncc1)NCc1ccc(-n2cncn2)cc1,True,True,2.2008326686720654
COc1cc(C)cc(NC[C@@H]2CCCN(S(C)(=O)=O)C2)c1,0.9042558631438584,COc1cccc(NC[C@@H]2CCCN(S(C)(=O)=O)C2)c1,True,True,2.6160063730491405
COc1cc(C)cc(NC[C@@H]2CCCN(S(C)(=O)=O)C2)c1,0.9042558631438584,COc1cccc(NC[C@@H]2CCCN(S(C)(=O)=O)C2)c1,True,True,2.6160063730491405
CC(=O)Nc1ccc(NC(=O)c2ccc(C)c(Cl)c2)cc1,0.9042331112289116,CC(=O)NC(=S)Nc1ccc(NC(=O)c2ccc(C)c(Cl)c2)cc1,True,True,1.546738580644373
CC(=O)C1=C(C)N(C)C(=O)N[C@H]1c1ccc(Cl)cc1,0.9042026309593172,CN1C(=O)N[C@H](c2ccc(Cl)cc2)C2=C1CCCC2=O,True,True,2.6745755438556404
CC(C)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@H](C(N)=O)C1,0.9041367424787288,CN(C)C(=O)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@@H](C(N)=O)C1,True,True,3.250279327995841
CC(C)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@H](C(N)=O)C1,0.9041367424787288,CN(C)C(=O)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@@H](C(N)=O)C1,True,True,3.250279327995841
CC(C)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@H](C(N)=O)C1,0.9041367424787288,CN(C)C(=O)[C@@H]1CCCN1C(=O)C1=NN(c2ccc(F)cc2)[C@@H](C(N)=O)C1,True,True,3.250279327995841
C[C@@H]1CN(C(=O)NCc2ncccc2C#N)C[C@@H](C)S1,0.904075207322712,C[C@H]1CN(C(=O)NCCNc2ncccc2C#N)C[C@H](C)S1,True,True,3.5427350601681136
C[C@@H]1CN(C(=O)NCc2ncccc2C#N)C[C@@H](C)S1,0.904075207322712,C[C@H]1CN(C(=O)NCCNc2ncccc2C#N)C[C@H](C)S1,True,True,3.5427350601681136
Cc1noc([C@@H]2CCCN([C@H](C)C(=O)NC(C)C)C2)n1,0.9040163033788066,COC(=O)[C@H](C)N1CCC[C@@H](c2nc(C)no2)C1,True,True,3.118862707520761
Cc1noc([C@@H]2CCCN([C@H](C)C(=O)NC(C)C)C2)n1,0.9040163033788066,COC(=O)[C@H](C)N1CCC[C@@H](c2nc(C)no2)C1,True,True,3.118862707520761
Cc1noc([C@@H]2CCCN([C@H](C)C(=O)NC(C)C)C2)n1,0.9040163033788066,COC(=O)[C@H](C)N1CCC[C@@H](c2nc(C)no2)C1,True,True,3.118862707520761
C[C@@H](C(=O)O)[C@@H](C)c1ccc(OC(F)(F)F)cc1,0.903994895402668,C[C@@H](C(=O)[O-])[C@@H](C)c1ccc(OC(F)(F)F)cc1,True,True,2.8812029570767503
C[C@@H](C(=O)O)[C@@H](C)c1ccc(OC(F)(F)F)cc1,0.903994895402668,C[C@@H](C(=O)[O-])[C@@H](C)c1ccc(OC(F)(F)F)cc1,True,True,2.8812029570767503
C[C@@H](C(=O)O)[C@@H](C)c1ccc(OC(F)(F)F)cc1,0.903994895402668,C[C@@H](C(=O)[O-])[C@@H](C)c1ccc(OC(F)(F)F)cc1,True,True,2.8812029570767503
CCCS(=O)(=O)[C@@H](C)C(=O)Nc1sc(C)c(C)c1C#N,0.9036543269321852,CCCS(=O)(=O)[C@H](C)C(=O)Nc1sc(C)c(CC)c1C#N,True,True,3.0589250793285476
CCCS(=O)(=O)[C@@H](C)C(=O)Nc1sc(C)c(C)c1C#N,0.9036543269321852,CCCS(=O)(=O)[C@H](C)C(=O)Nc1sc(C)c(CC)c1C#N,True,True,3.0589250793285476
OC[C@@]1(C2CC2)CC[C@@H](Sc2nc3ccccc3[nH]2)C1,0.903502584941794,OC[C@]1([NH2+]C2CC2)CC[C@@H](Sc2nc3ccccc3[nH]2)C1,True,True,3.616329840387893
CCOc1ccc(Nc2ccc(F)c(C#N)c2)cc1,0.9034847003219156,CCOc1ccc(Nc2ccc(C#N)c([N+](=O)[O-])c2)cc1,True,True,1.8449463794219536
CCOc1ccc(Nc2ccc(C#N)c(F)c2)cc1,0.9034847003219156,CCOc1ccc(Nc2ccc(C#N)c([N+](=O)[O-])c2)cc1,True,True,1.8363079178834916
CCOc1ccc(Nc2ccc(C#N)c(F)c2)cc1,0.9034847003219156,CCOc1ccc(Nc2ccc(C#N)c([N+](=O)[O-])c2)cc1,True,True,1.8363079178834916
CO[C@@H]1CC[C@@H](C)N(C(=O)Nc2ccccc2Cl)C1,0.9034800591791692,C[C@@H]1CC[C@H](C)N(C(=O)Nc2ccccc2Cl)C1,True,True,2.7871445560100874
CO[C@@H]1CC[C@H](C)N(C(=O)Nc2ccccc2Cl)C1,0.9034800591791692,C[C@@H]1CC[C@H](C)N(C(=O)Nc2ccccc2Cl)C1,True,True,2.7871445560100874
CO[C@@H]1CC[C@@H](C)N(C(=O)Nc2ccccc2Cl)C1,0.9034800591791692,C[C@@H]1CC[C@H](C)N(C(=O)Nc2ccccc2Cl)C1,True,True,2.7871445560100874
CSC1(CN(C)[C@H]2C(=O)NCCc3c(F)cccc32)CCOCC1,0.903417933929438,CSC1(C[NH2+][C@H]2c3cccc(F)c3CC[C@H]2C)CCOCC1,True,True,3.8263422097510063
O=C(CCc1ccc(F)cc1)N1CCC(Oc2ccccc2O)CC1,0.9034044830380226,O=C(CCc1ccc(F)cc1)N1CCC(OCc2ccccc2)CC1,True,True,1.9771204669458715
O=C(CCc1ccc(F)cc1)N1CCC(Oc2ccccc2O)CC1,0.9034044830380226,O=C(CCc1ccc(F)cc1)N1CCC(OCc2ccccc2)CC1,True,True,1.9771204669458715
CCN(CC)C(=O)c1ccc(NC(=O)N2C[C@H]3CCCC[C@H]3C2)cc1,0.9033355662868668,C=CCN(CC=C)C(=O)c1ccc(NC(=O)N2C[C@H]3CCCC[C@@H]3C2)cc1,True,True,2.8104828326357207
N#Cc1ccc(Oc2cccc(NC(=O)N3CC[C@@H]4COC[C@@H]4C3)c2)nc1,0.9032357324607382,C[C@@H]1CCN(C(=O)Nc2cccc(Oc3ccc(C#N)cn3)c2)C[C@H]1O,True,True,3.2582350409143226
Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)c(C)c1,0.9029459453371048,Cc1ccc(-c2ccc(N)cc2)c(C)c1,True,True,1.6537441544063576
Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)c(C)c1,0.9029459453371048,Cc1ccc(-c2ccc(N)cc2)c(C)c1,True,True,1.6537441544063576
Cc1ccc(-c2ccc(S(N)(=O)=O)cc2)c(C)c1,0.9029459453371048,Cc1ccc(-c2ccc(N)cc2)c(C)c1,True,True,1.6537441544063576
O=C(COc1cccc(N2CCCC2=O)c1)Nc1cccc(Cl)c1,0.9029140805619028,Cc1ccc(NC(=O)COc2cccc(N3CCCC3=O)c2)cc1[N+](=O)[O-],True,True,1.870718422719115
CCC(C#N)(CC)NS(=O)(=O)c1ccc(F)cc1C,0.9027226500463368,CCCC(C#N)(CCC)NS(=O)(=O)c1ccc(F)cc1C,True,True,2.570019712755288
CCC(C#N)(CC)NS(=O)(=O)c1ccc(F)cc1C,0.9027226500463368,CCCC(C#N)(CCC)NS(=O)(=O)c1ccc(F)cc1C,True,True,2.570019712755288
CCC(C#N)(CC)NS(=O)(=O)c1ccc(F)cc1C,0.9027226500463368,CCCC(C#N)(CCC)NS(=O)(=O)c1ccc(F)cc1C,True,True,2.570019712755288
O[C@@H](Cc1nc2ccccc2o1)C1CCOCC1,0.9026121861352754,Cl[C@@H](Cc1nc2ccccc2o1)C1CCOCC1,True,True,2.8284119657066285
