smiles,score_QED,source_smiles
COC[C@H](C)n1c(=S)[nH]c2c(c1=O)c1c(C)nn(C)c1n2C,0.7469235844001847,CCCc1nn(C)c2c1[nH]c(=S)n2[C@@H](C)COC
CNc1nc(N(C)C)nc(N(C)OC)n1,0.7032001928867231,CON(C)c1nc(N(C)C)nc(N(C)C)n1
CNc1nc(N(C)C)nc(N(C)OC)n1,0.7032001928867231,CON(C)c1nc(N(C)C)nc(N(C)C)n1
CNc1nc(N(C)C)nc(N(C)OC)n1,0.7032001928867231,CON(C)c1nc(N(C)C)nc(N(C)C)n1
O=C(NCc1ccccc1F)c1ccc(CN2C(=O)[C@@H]3CSCN3C2=O)cc1,0.7850308710805709,O=C(NCc1ccccc1F)c1ccc(CN2CC(=O)N3CSC[C@H]3C2=O)cc1
O=C(NCc1ccccc1F)c1ccc(CN2C(=O)[C@H]3CSCN3C2=O)cc1,0.7850308710805709,O=C(NCc1ccccc1F)c1ccc(CN2CC(=O)N3CSC[C@H]3C2=O)cc1
O=C(NCc1ccccc1F)c1ccc(CN2C(=O)[C@H]3CSCN3C2=O)cc1,0.7850308710805709,O=C(NCc1ccccc1F)c1ccc(CN2CC(=O)N3CSC[C@H]3C2=O)cc1
CCC[C@@H](N[C@@H](C)C(=O)N1CCCCC1)c1cccc(Cl)c1,0.8520851862319511,CCC[C@@H](N[C@@H](C)C(=O)N1CCCCC1)c1cccc([N+](=O)[O-])c1
CCC[C@H](N[C@@H](C)C(=O)N1CCCCC1)c1cccc(Cl)c1,0.8520851862319511,CCC[C@@H](N[C@@H](C)C(=O)N1CCCCC1)c1cccc([N+](=O)[O-])c1
CCC[C@H](N[C@H](C)C(=O)N1CCCCC1)c1cccc(Cl)c1,0.8520851862319511,CCC[C@@H](N[C@@H](C)C(=O)N1CCCCC1)c1cccc([N+](=O)[O-])c1
N#Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,0.7095753560238801,N#Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1
N#Cc1cn(-c2ccccc2)nc1-c1ccc(F)cc1,0.7091154865356599,N#Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1
N#Cc1cn(-c2ccccc2)nc1-c1ccccc1,0.6938635994977809,N#Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1
CC[C@@H](Sc1nccn1C)C(=O)Nc1nnc(C(C)C)s1,0.8267929970027765,CC[C@@H](Sc1nncn1C)C(=O)Nc1nnc(C(C)C)s1
CC[C@H](Sc1nccn1C)C(=O)Nc1nnc(C(C)C)s1,0.8267929970027765,CC[C@@H](Sc1nncn1C)C(=O)Nc1nnc(C(C)C)s1
CC[C@H](Sc1nccn1C)C(=O)Nc1nnc(C(C)C)s1,0.8267929970027765,CC[C@@H](Sc1nncn1C)C(=O)Nc1nnc(C(C)C)s1
O=C(c1c[nH]c2cccc(F)c12)N1CCN(CC2CC2)CC1,0.9457662219066566,O=C(CN1CCN(C(=O)c2c[nH]c3cccc(F)c23)CC1)C1CC1
O=C(c1c[nH]c2cccc(F)c12)N1CCN(CC2CC2)CC1,0.9457662219066566,O=C(CN1CCN(C(=O)c2c[nH]c3cccc(F)c23)CC1)C1CC1
O=C(c1c[nH]c2cccc(F)c12)N1CCN(CC2CC2)CC1,0.9457662219066566,O=C(CN1CCN(C(=O)c2c[nH]c3cccc(F)c23)CC1)C1CC1
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,COc1ccc([C@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,COc1ccc([C@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1
COc1ccc([C@@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1,0.7484547897494093,COc1ccc([C@H](NC(=O)C(=O)Nc2ccccc2C(F)(F)F)C(C)C)cc1
Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Cl)cc3)C2)no1,0.9418921704828038,Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1
Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,0.908012877576998,Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1
Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1,0.908012877576998,Cc1cc(C(=O)N2CC(C(=O)Nc3ccc(Br)cc3)C2)no1
CCc1ccc(OCc2cn3cc(Cl)ccc3n2)cc1,0.7207967007841016,CCC(=O)c1ccc(OCc2cn3cc(Cl)ccc3n2)cc1
CCc1ccc(OCc2cn3cc(Cl)ccc3n2)cc1,0.7207967007841016,CCC(=O)c1ccc(OCc2cn3cc(Cl)ccc3n2)cc1
CCc1ccc(OCc2cn3cc(Cl)ccc3n2)cc1,0.7207967007841016,CCC(=O)c1ccc(OCc2cn3cc(Cl)ccc3n2)cc1
Cc1ccccc1CCCNc1cncc(-n2ccnc2C)n1,0.7097802208276637,Cc1[nH]ncc1CCCNc1cncc(-n2ccnc2C)n1
Cc1ccccc1CCCNc1cncc(-n2ccnc2C)n1,0.7097802208276637,Cc1[nH]ncc1CCCNc1cncc(-n2ccnc2C)n1
Cc1ccccc1CCCNc1cncc(-n2ccnc2C)n1,0.7097802208276637,Cc1[nH]ncc1CCCNc1cncc(-n2ccnc2C)n1
Cc1ccc([N+](=O)[O-])c(N[C@@H]2C[C@@H]3CCCC[C@@H]32)c1,0.6621785345978625,Cc1ccc([N+](=O)[O-])c(N[C@H]2CC[NH+]3CCC[C@H]23)c1
Cc1ccc([N+](=O)[O-])c(N[C@@H]2C[C@H]3CCCC[C@H]32)c1,0.6621785345978625,Cc1ccc([N+](=O)[O-])c(N[C@H]2CC[NH+]3CCC[C@H]23)c1
Cc1ccc([N+](=O)[O-])c(N[C@H]2CCC[C@@H]3CCC[C@@H]32)c1,0.6606688771447482,Cc1ccc([N+](=O)[O-])c(N[C@H]2CC[NH+]3CCC[C@H]23)c1
Cc1nc(C)c(CNC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cccs2)s1,0.8382937867479803,COC(=O)Cn1/c(=N\C(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)sc2cc(C)ccc21
CN(Cc1ccc(CO)cc1)C(=O)[C@@H]1CCCN1S(=O)(=O)c1cccs1,0.8134510747829977,COC(=O)Cn1/c(=N\C(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)sc2cc(C)ccc21
Cc1cc(C)cc(CN(C)C(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)c1,0.7852451841080679,COC(=O)Cn1/c(=N\C(=O)[C@@H]2CCCN2S(=O)(=O)c2cccs2)sc2cc(C)ccc21
C[C@]1(C2CC2)NC(=O)N(Cc2cnc(-c3ccccc3)s2)C1=O,0.8781077763618944,C[C@@]1(C2CC2)NC(=O)N(CC(=O)Nc2cnc(-c3ccccc3)s2)C1=O
C[C@]1(C2CC2)NC(=O)N(Cc2cnc(-c3ccccc3)s2)C1=O,0.8781077763618944,C[C@@]1(C2CC2)NC(=O)N(CC(=O)Nc2cnc(-c3ccccc3)s2)C1=O
C[C@@]1(C2CC2)NC(=O)N(CC(=O)Nc2ncc(-c3ccccc3)s2)C1=O,0.7911833611106173,C[C@@]1(C2CC2)NC(=O)N(CC(=O)Nc2cnc(-c3ccccc3)s2)C1=O
O=C(Nc1ccccc1Cc1ccccc1)NC1CC1,0.8724884325444643,S=C(Nc1ccccc1Cc1ccccc1)NC1CC1
O=C(Nc1ccccc1Cc1ccccc1)NC1CC1,0.8724884325444643,S=C(Nc1ccccc1Cc1ccccc1)NC1CC1
O=C(Nc1ccccc1Cc1ccccc1)NC1CC1,0.8724884325444643,S=C(Nc1ccccc1Cc1ccccc1)NC1CC1
CCS[C@@H]1CC[C@H](Nc2ccc(C#N)cc2F)C1,0.8985402492373269,CCS[C@@H]1CC[C@@H](Nc2ccc(C#N)cc2F)C1
CCS[C@H]1CC[C@@H](Nc2ccc(C#N)cc2F)C1,0.8985402492373269,CCS[C@@H]1CC[C@@H](Nc2ccc(C#N)cc2F)C1
CS[C@@H]1CC[C@@H](Nc2ccc(C#N)cc2F)C1,0.8928086342796728,CCS[C@@H]1CC[C@@H](Nc2ccc(C#N)cc2F)C1
CNc1sc(Cl)cc1C(=O)N1CCN(Cc2nc(-c3cccs3)no2)CC1,0.6764071649569708,O=C(c1cc(Cl)sc1Cl)N1CCN(Cc2nc(-c3cccs3)no2)CC1
Cc1ncc(Cl)cc1C(=O)N1CCN(Cc2nc(-c3cccs3)no2)CC1,0.6658391502678935,O=C(c1cc(Cl)sc1Cl)N1CCN(Cc2nc(-c3cccs3)no2)CC1
Cc1ccc(Cl)cc1C(=O)N1CCN(Cc2nc(-c3cccs3)no2)CC1,0.6651393082744511,O=C(c1cc(Cl)sc1Cl)N1CCN(Cc2nc(-c3cccs3)no2)CC1
O=S(=O)([C@@H]1CCOC1)N1CC=C(c2c[nH]c3ccccc23)CC1,0.9385135441310704,O=S(=O)(c1ccc2c(c1)OCCO2)N1CC=C(c2c[nH]c3ccccc23)CC1
O=S(=O)([C@H]1CCOC1)N1CC=C(c2c[nH]c3ccccc23)CC1,0.9385135441310704,O=S(=O)(c1ccc2c(c1)OCCO2)N1CC=C(c2c[nH]c3ccccc23)CC1
O=S(=O)(C1=COCCO1)N1CC=C(c2c[nH]c3ccccc23)CC1,0.9264813575644725,O=S(=O)(c1ccc2c(c1)OCCO2)N1CC=C(c2c[nH]c3ccccc23)CC1
CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@@](C)(c2ccccc2)C1=O,0.6583665460246381,CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@](C)(c2ccccc2Br)C1=O
CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@](C)(c2ccccc2)C1=O,0.6583665460246381,CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@](C)(c2ccccc2Br)C1=O
CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@](C)(c2ccccc2)C1=O,0.6583665460246381,CN(Cc1cnn(-c2ccccc2)c1)CN1C(=O)N[C@](C)(c2ccccc2Br)C1=O
Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C2=O)cc1,0.8171878825918951,Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C3=C2C(=O)OC3)cc1
Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C2=O)cc1,0.8171878825918951,Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C3=C2C(=O)OC3)cc1
Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C2=O)cc1,0.8171878825918951,Cc1ccc([C@@H]2NC(=O)N(CC(=O)Nc3c(C)cc(C)cc3C)C3=C2C(=O)OC3)cc1
C#CCSc1nnnn1-c1ccc(F)cc1,0.5963895992784437,C#CCSc1nnnn1-c1ccc(C(=O)[O-])cc1
C#CCSc1nnnn1-c1ccc(C)cc1,0.5943189769198143,C#CCSc1nnnn1-c1ccc(C(=O)[O-])cc1
C#CCSc1nnnn1-c1ccc(C)cc1,0.5943189769198143,C#CCSc1nnnn1-c1ccc(C(=O)[O-])cc1
C[C@@H]1CN(C(=O)NCCc2ncccc2C#N)C[C@@H](C)S1,0.9274568657608085,C[C@H]1CN(C(=O)NCCNc2ncccc2C#N)C[C@H](C)S1
C[C@@H]1CN(C(=O)NCc2ncccc2C#N)C[C@@H](C)S1,0.9040752073227121,C[C@H]1CN(C(=O)NCCNc2ncccc2C#N)C[C@H](C)S1
C[C@@H]1CN(C(=O)NCc2ncccc2C#N)C[C@@H](C)S1,0.9040752073227121,C[C@H]1CN(C(=O)NCCNc2ncccc2C#N)C[C@H](C)S1
C[C@H](N[C@H](C)c1ccc(F)c([N+](=O)[O-])c1)c1c(F)cccc1F,0.6539485310017198,Cc1ccc([C@@H](C)N[C@H](C)c2c(F)cccc2F)cc1[N+](=O)[O-]
Cc1ccc([C@H](C)N[C@H](C)c2c(F)cccc2F)cc1[N+](=O)[O-],0.6471681093269959,Cc1ccc([C@@H](C)N[C@H](C)c2c(F)cccc2F)cc1[N+](=O)[O-]
Cc1ccc([C@H](C)N[C@H](C)c2c(F)cccc2F)cc1[N+](=O)[O-],0.6471681093269959,Cc1ccc([C@@H](C)N[C@H](C)c2c(F)cccc2F)cc1[N+](=O)[O-]
N#Cc1cccc(CNC(=O)c2occc2CC(N)=O)c1,0.8559924438968004,N#Cc1cccc(CNC(=O)c2occc2CSc2ccccc2)c1
N#Cc1cccc(CNC(=O)c2occc2Cc2ccccc2)c1,0.7807038385973154,N#Cc1cccc(CNC(=O)c2occc2CSc2ccccc2)c1
N#Cc1cccc(CNC(=O)c2occc2Cc2ccccc2)c1,0.7807038385973154,N#Cc1cccc(CNC(=O)c2occc2CSc2ccccc2)c1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3cccc(F)c3)CC2)cc1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3cccc(F)c3)CC2)cc1
Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3ccccc3)CC2)cc1,0.7508924202849279,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCC[C@H]3C(=O)Nc3cccc(F)c3)CC2)cc1
CC[C@@H](C)[C@@H](C(=O)Nc1cc(C)ccc1C)N1C(=O)c2ccccc2C1=O,0.8170177454840446,CC[C@H](C)[C@H](C(=O)Nc1cc(Cl)ccc1C)N1C(=O)c2ccccc2C1=O
CC[C@H](C)[C@@H](C(=O)Nc1cc(C)ccc1C)N1C(=O)c2ccccc2C1=O,0.8170177454840446,CC[C@H](C)[C@H](C(=O)Nc1cc(Cl)ccc1C)N1C(=O)c2ccccc2C1=O
CC[C@@H](C)[C@@H](C(=O)Nc1cc(O)ccc1C)N1C(=O)c2ccccc2C1=O,0.7947032455614518,CC[C@H](C)[C@H](C(=O)Nc1cc(Cl)ccc1C)N1C(=O)c2ccccc2C1=O
C[C@@H](O)CCOc1ccc(C#N)cc1,0.7877380371802359,N#Cc1ccc(OCCCS)cc1
N#Cc1ccc(OCCC(F)(F)F)cc1,0.7761350019181811,N#Cc1ccc(OCCCS)cc1
N#Cc1ccc(OCCC(F)(F)F)cc1,0.7761350019181811,N#Cc1ccc(OCCCS)cc1
CCC[C@H](C(=O)Nc1ccc(OC)cc1)c1ccccc1,0.8617381424386362,CCC[C@H](/C([O-])=N/S(=O)(=O)c1ccc(OC)cc1)c1ccccc1
CCC[C@H](NS(=O)(=O)c1ccc(OC)cc1)c1ccccc1,0.8493615763325754,CCC[C@H](/C([O-])=N/S(=O)(=O)c1ccc(OC)cc1)c1ccccc1
CCC[C@H](NS(=O)(=O)c1ccc(OC)cc1)c1ccccc1,0.8493615763325754,CCC[C@H](/C([O-])=N/S(=O)(=O)c1ccc(OC)cc1)c1ccccc1
C[C@H](c1nnc2ccccn12)N(C)C(=O)Nc1cc(C(C)(C)C)on1,0.7891488117918736,CC(C)[C@@H](NC(=O)Nc1cc(C(C)(C)C)on1)c1nnc2ccccn12
C[C@H](NC(=O)Nc1cc(C(C)(C)C)on1)c1nnc2ccccn12,0.7702198342324729,CC(C)[C@@H](NC(=O)Nc1cc(C(C)(C)C)on1)c1nnc2ccccn12
C[C@@H](NC(=O)Nc1cc(C(F)(F)F)on1)c1nnc2ccccn12,0.763756121219329,CC(C)[C@@H](NC(=O)Nc1cc(C(C)(C)C)on1)c1nnc2ccccn12
C[C@@H](NS(=O)(=O)c1cccs1)c1ccc(OCC2CC2)nc1,0.8425736797270973,O=S(=O)(/N=C(\[O-])c1ccc(OCC2CC2)nc1)c1ccsc1
C[C@H](NS(=O)(=O)c1csc(C(F)(F)F)c1)c1ccc(OCC2CC2)nc1,0.7550087346141319,O=S(=O)(/N=C(\[O-])c1ccc(OCC2CC2)nc1)c1ccsc1
O=S(=O)(/N=C(\O)c1ccc(OCC2CC2)nc1)c1cccs1,0.6458841624219137,O=S(=O)(/N=C(\[O-])c1ccc(OCC2CC2)nc1)c1ccsc1
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,COCC[NH+]1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,COCC[NH+]1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1
COCC1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1,0.8093990731075406,COCC[NH+]1CCC(CNC(=O)C(=O)Nc2ccc(F)cc2F)CC1
O=C(c1cccc(F)c1)N(CC(F)(F)F)c1ccccn1,0.8133831649461525,O=C(c1ccc(F)cc1F)N(CC(F)(F)F)c1ccccn1
O=C(c1cc(F)ccc1F)N(CC(F)(F)F)c1ccccn1,0.8112013175873444,O=C(c1ccc(F)cc1F)N(CC(F)(F)F)c1ccccn1
O=C(c1cc(F)cc(F)c1)N(CC(F)(F)F)c1ccccn1,0.8112013175873444,O=C(c1ccc(F)cc1F)N(CC(F)(F)F)c1ccccn1
CCCN[C@@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1,0.8979467222611047,CCC[NH2+][C@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1
CCCN[C@@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1,0.8979467222611047,CCC[NH2+][C@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1
CCCN[C@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1,0.8979467222611047,CCC[NH2+][C@H](c1c(F)cccc1F)[C@@H]1CN(C)CCO1
CC(C)(C)C(=O)Nc1cc(C[C@@H]2CO[C@H](C(C)(C)C)C2)ncn1,0.9264794794572034,CC(C)(C)C(=O)Nc1ccn([C@H]2C[C@H](O)[C@@H](COC(=O)C(C)(C)C)O2)c(=O)n1
COC[C@@H]1C[C@H](c2ncc(NC(=O)C(C)(C)C)cn2)CO1,0.9185875847343804,CC(C)(C)C(=O)Nc1ccn([C@H]2C[C@H](O)[C@@H](COC(=O)C(C)(C)C)O2)c(=O)n1
CC(C)(C)OC[C@@H]1C[C@H](O)[C@@H](c2ncc(NC(=O)C(C)(C)C)cn2)O1,0.8654019119047562,CC(C)(C)C(=O)Nc1ccn([C@H]2C[C@H](O)[C@@H](COC(=O)C(C)(C)C)O2)c(=O)n1
C[C@@H](Cc1ccsc1)N(C)C(=O)CCc1ccc(F)cc1,0.7921549409974747,Cc1ccc(CCC(=O)N(C)[C@H](C)Cc2ccsc2)cc1
Cc1ccc(CCC(=O)N(C)[C@@H](C)Cc2ccsc2)cc1,0.7870696163583409,Cc1ccc(CCC(=O)N(C)[C@H](C)Cc2ccsc2)cc1
Cc1ccc(CCC(=O)N(C)[C@@H](C)Cc2ccsc2)cc1,0.7870696163583409,Cc1ccc(CCC(=O)N(C)[C@H](C)Cc2ccsc2)cc1
Cc1cc([C@H](C)O)cc(F)c1N1C[C@@H](C)O[C@H](C)C1,0.8940611793436456,CC[NH2+][C@H](C)c1cc(F)c(C)cc1N1C[C@@H](C)O[C@H](C)C1
CC[C@@H](C)c1cc(F)c(C)cc1N1C[C@@H](C)O[C@H](C)C1,0.8193584222449102,CC[NH2+][C@H](C)c1cc(F)c(C)cc1N1C[C@@H](C)O[C@H](C)C1
CC[C@H](C)c1cc(F)c(C)cc1N1CC[C@@H](C)O[C@H](C)C1,0.8039444449897957,CC[NH2+][C@H](C)c1cc(F)c(C)cc1N1C[C@@H](C)O[C@H](C)C1
Cc1ccc2oc(=O)c(CC(=O)N3CCN(CCO)CC3)c(C)c2c1,0.8406849014824058,Cc1c(CC(=O)N2CCN(CCO)CC2)c(=O)oc2cc3occ(-c4ccc(F)cc4)c3cc12
Cc1c(CC(=O)N2CCN(CCO)CC2)c(=O)oc2ccc(F)cc12,0.8320225875304573,Cc1c(CC(=O)N2CCN(CCO)CC2)c(=O)oc2cc3occ(-c4ccc(F)cc4)c3cc12
Cc1c(CC(=O)N2CCN(CCO)CC2)c(=O)oc2ccc(F)cc12,0.8320225875304573,Cc1c(CC(=O)N2CCN(CCO)CC2)c(=O)oc2cc3occ(-c4ccc(F)cc4)c3cc12
O[C@@H](CC1(CS)CCCCC1)C1CCCCC1,0.7224233349571412,OC[C@H]1CCCC[NH+]1CC1(CS)CCCCC1
O[C@@H](CC1(CS)CCCCC1)C1CCCCC1,0.7224233349571412,OC[C@H]1CCCC[NH+]1CC1(CS)CCCCC1
OC[C@@H](CC1(CS)CCCCC1)C1CCCCC1,0.7074260807058863,OC[C@H]1CCCC[NH+]1CC1(CS)CCCCC1
C[C@@H]1C[C@@](O)(Cc2nc(-c3ccccc3)cs2)CCO1,0.9425774102506662,C[C@H]1CC[C@](O)(Cc2nc(-c3ccccc3)cs2)C[C@@H]1C
C[C@@H]1C[C@@](O)(Cc2nc(-c3ccccc3)cs2)CCO1,0.9425774102506662,C[C@H]1CC[C@](O)(Cc2nc(-c3ccccc3)cs2)C[C@@H]1C
C[C@@H]1CC[C@@](O)(Cc2nc(-c3ccccc3)cs2)C1,0.9196106879148347,C[C@H]1CC[C@](O)(Cc2nc(-c3ccccc3)cs2)C[C@@H]1C
O[C@@H](C[C@H](O)c1ccc(Cl)cc1)c1ccccc1,0.8854263482938536,C[C@H]([NH2+]C[C@H](O)c1ccccc1)[C@@H](C)O
O[C@@H](C[C@H](O)c1ccc(Cl)cc1)c1ccccc1,0.8854263482938536,C[C@H]([NH2+]C[C@H](O)c1ccccc1)[C@@H](C)O
O[C@H](C[C@@H](O)c1ccc(Cl)cc1)c1ccccc1,0.8854263482938536,C[C@H]([NH2+]C[C@H](O)c1ccccc1)[C@@H](C)O
CCc1nc(NCC2CCC2)c2c(C)c(C)sc2n1,0.9132019202225772,C=CCNc1nc(C[NH+]2CCCC2)nc2sc(C)c(C)c12
Cc1nc(NCC2CCC2)c2c(C)c(C)sc2n1,0.9121625535583383,C=CCNc1nc(C[NH+]2CCCC2)nc2sc(C)c(C)c12
CNCc1nc(NCC2CCCC2)c2c(C)c(C)sc2n1,0.8854039473645193,C=CCNc1nc(C[NH+]2CCCC2)nc2sc(C)c(C)c12
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)c(Cl)cc1Cl
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)c(Cl)cc1Cl
O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)cc(Cl)c1,0.7413840591066366,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1cc(Cl)c(Cl)cc1Cl
Cc1nn(C)c(Cn2ccc([C@@H](O)C3CCC3)c2)c1Cl,0.9412807009737616,Cc1nn(C)c(Cn2ccc([C@@H](O)C3CC3)c2)c1Cl
Cc1nn(C)c(Cn2cc([C@@H](O)C3CC3)ccc2=O)c1Cl,0.9400269445958809,Cc1nn(C)c(Cn2ccc([C@@H](O)C3CC3)c2)c1Cl
Cc1nn(C)c(Cn2cc([C@@H](O)C3CC3)cn2)c1Cl,0.9327290771614235,Cc1nn(C)c(Cn2ccc([C@@H](O)C3CC3)c2)c1Cl
C[C@@H]1CC[C@@](C#N)([C@@H](O)c2cc(Br)ccc2F)C1,0.8983363501104232,C[C@@H]1CC[C@@](C[NH3+])([C@H](O)c2cc(Br)ccc2F)C1
CC[C@@H]1CC[C@@](CN)([C@@H](O)c2cc(Br)ccc2F)C1,0.8825543079937306,C[C@@H]1CC[C@@](C[NH3+])([C@H](O)c2cc(Br)ccc2F)C1
C[C@H]1CC[C@@](C)([C@@H](O)c2cc(Br)ccc2F)C1,0.8554702367888604,C[C@@H]1CC[C@@](C[NH3+])([C@H](O)c2cc(Br)ccc2F)C1
CCOC(=O)C1CCN(Cc2cccc(OCC)c2O)CC1,0.8185836449792505,CCOC(=O)C1CC[NH+](Cc2cccc(OCC)c2O)CC1
CCOC(=O)C1CCC(Cc2cccc(OCC)c2O)CC1,0.8141591586941478,CCOC(=O)C1CC[NH+](Cc2cccc(OCC)c2O)CC1
CCOC(=O)C1CCC(Cc2cccc(OCC)c2O)CC1,0.8141591586941478,CCOC(=O)C1CC[NH+](Cc2cccc(OCC)c2O)CC1
CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)cc1,0.9392329871198069,CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccccc1
CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)cc1,0.9392329871198069,CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccccc1
CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)cc1,0.9392329871198069,CC(C)(Oc1ccc(C#N)cc1)C(=O)Nc1ccccc1
CC[C@@H](C(=O)Nc1nc(C)cs1)n1c(C)cc(C)cc1=O,0.9443955091820594,CC[C@H](C(=O)Nc1nc(C)cs1)n1c(C)cc(C)nc1=O
CC[C@@H](C(=O)Nc1nc(C)cs1)n1c(C)cc(C)nc1=O,0.9392724332130473,CC[C@H](C(=O)Nc1nc(C)cs1)n1c(C)cc(C)nc1=O
CC[C@H](C(=O)Nc1nc(C)cs1)n1c(C)nc(C)cc1=O,0.9392724332130473,CC[C@H](C(=O)Nc1nc(C)cs1)n1c(C)cc(C)nc1=O
CC(=O)Nc1nc(CC(=O)N[C@@H]2C[C@H](C)CC(C)(C)C2)cs1,0.8946186704477325,C[C@H]1C[C@H](NC(=O)Cc2csc(NC(=O)c3cccs3)n2)CC(C)(C)C1
CC(=O)Nc1nc(CC(=O)N[C@H]2C[C@@H](C)CC(C)(C)C2)cs1,0.8946186704477325,C[C@H]1C[C@H](NC(=O)Cc2csc(NC(=O)c3cccs3)n2)CC(C)(C)C1
CC(=O)Nc1nc(CC(=O)N[C@H]2C[C@@H](C)CC(C)(C)C2)cs1,0.8946186704477325,C[C@H]1C[C@H](NC(=O)Cc2csc(NC(=O)c3cccs3)n2)CC(C)(C)C1
C[C@@H](NC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,0.8814508824547848,C[C@H](OC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1
C[C@@H](NC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,0.8814508824547848,C[C@H](OC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1
C[C@@H](NC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1,0.8814508824547848,C[C@H](OC(=O)C1CCN(C(=O)c2ccccc2)CC1)c1ccc(Cl)cc1
